Professor_Name,Department,Quality,Difficulty,Would_take_again,Class_Name,Review_Date
Carlie Bell,Business Administration department,4.0,3.6,80%,BUEC232,"Apr 30th, 2020"
Elizabeth Lisa Phillips,Business Administration department,5.0,2.7,100%,BUS381,"Apr 30th, 2020"
Edward Surman,Religion department,5.0,3,100%,HUM309,"May 4th, 2020"
Edward Surman,Religion department,5.0,3,100%,HUM130,"Apr 23rd, 2020"
Nadine Flagel,English department,3.0,3.5,28%,ENGL113W,"May 4th, 2020"
Nadine Flagel,English department,3.0,3.5,28%,ENGL114,"Jan 6th, 2020"
Nadine Flagel,English department,3.0,3.5,28%,ENGL103,"Jun 29th, 2018"
Nadine Flagel,English department,3.0,3.5,28%,199W,"Apr 18th, 2018"
Nadine Flagel,English department,3.0,3.5,28%,ENGL103W,"Apr 5th, 2018"
Nadine Flagel,English department,3.0,3.5,28%,113W,"Dec 4th, 2017"
Nadine Flagel,English department,3.0,3.5,28%,ENGL199W,"May 16th, 2017"
Nadine Flagel,English department,3.0,3.5,28%,ENG101,"Apr 25th, 2017"
Nadine Flagel,English department,3.0,3.5,28%,ENGL101,"Jan 11th, 2016"
Nadine Flagel,English department,3.0,3.5,28%,ENG101W,"Jan 11th, 2016"
Nadine Flagel,English department,3.0,3.5,28%,101W,"Nov 23rd, 2015"
Douglas Fast,Business Administration department,4.0,2.8,34%,BUS477,"Jan 4th, 2024"
Douglas Fast,Business Administration department,4.0,2.8,34%,BUS338,"May 28th, 2020"
Shuna Ho,Business Administration department,1.0,3.6,23%,MGMT601,"Jun 25th, 2020"
Shuna Ho,Business Administration department,1.0,3.6,23%,BUS237,"Apr 30th, 2020"
Servet Ulas,Art amp Design department,5.0,2.4,100%,IAT343,"Aug 20th, 2022"
Servet Ulas,Art amp Design department,5.0,2.4,100%,IAT431,"Apr 14th, 2019"
Servet Ulas,Art amp Design department,5.0,2.4,100%,IAT210,"Jan 4th, 2019"
Marnie Branfireun,Environmental Science department,4.0,3.5,36%,EVSC100,"Jul 21st, 2020"
Marnie Branfireun,Environmental Science department,4.0,3.5,36%,EVSC201W,"Apr 30th, 2020"
Pace Charles,Not Specified department,2.0,4.1,25%,WL102,"Apr 20th, 2023"
Pace Charles,Not Specified department,2.0,4.1,25%,WL101,"Aug 10th, 2022"
Pace Charles,Not Specified department,2.0,4.1,25%,ENGL113,"Aug 1st, 2020"
Pace Charles,Not Specified department,2.0,4.1,25%,ENG105,"May 8th, 2018"
Lucy Le Mare,Education department,4.0,2.1,50%,EDUC322,"Nov 29th, 2017"
Lucy Le Mare,Education department,4.0,2.1,50%,EDUC605,"Feb 24th, 2016"
Lucy Le Mare,Education department,4.0,2.1,50%,EDU322,"Sep 29th, 2011"
Mohsen Moghaddam,Linguistics department,5.0,3,100%,EDUC100,"Aug 13th, 2020"
Mohsen Moghaddam,Linguistics department,5.0,3,100%,LING160,"Dec 7th, 2019"
Sophie Lavieri,Chemistry department,5.0,2.5,100%,CHEM100,"Nov 20th, 2018"
Sophie Lavieri,Chemistry department,5.0,2.5,100%,CHEM111,"Feb 2nd, 2014"
Sophie Lavieri,Chemistry department,5.0,2.5,100%,CHEM126,"Dec 13th, 2013"
Sophie Lavieri,Chemistry department,5.0,2.5,100%,CHEM121,"Dec 6th, 2013"
Sophie Lavieri,Chemistry department,5.0,2.5,100%,CHEM122,"May 10th, 2011"
Sophie Lavieri,Chemistry department,5.0,2.5,100%,CHEM281,"Sep 29th, 2010"
Mahmoudian Fereshteh,Accounting department,4.0,3.9,67%,BUS320,"Apr 25th, 2024"
Mahmoudian Fereshteh,Accounting department,4.0,3.9,67%,BUS322,"Apr 23rd, 2023"
Jill McIntosh,Philosophy department,1.0,4,21%,PHILO3XX,"Apr 27th, 2022"
Jill McIntosh,Philosophy department,1.0,4,21%,PHIL110,"Sep 1st, 2020"
Jill McIntosh,Philosophy department,1.0,4,21%,PHIL100W,"Jul 25th, 2019"
Jill McIntosh,Philosophy department,1.0,4,21%,PHIL105,"Apr 10th, 2019"
Jill McIntosh,Philosophy department,1.0,4,21%,PHIL1O5,"Mar 27th, 2019"
Jill McIntosh,Philosophy department,1.0,4,21%,PHIL144,"Mar 5th, 2019"
Jill McIntosh,Philosophy department,1.0,4,21%,PHIL100,"Sep 12th, 2018"
Jill McIntosh,Philosophy department,1.0,4,21%,PHIL001,"Mar 13th, 2017"
Helene Wheeler,Criminology department,5.0,3,100%,CRIM330,"Sep 5th, 2020"
Cassius King,Criminology department,5.0,1.5,100%,CRIM135,"Sep 6th, 2020"
Marinko Sarunic,Engineering department,1.0,2.3,40%,ENSC476,"Sep 10th, 2020"
Marinko Sarunic,Engineering department,1.0,2.3,40%,ENSC410,"Jan 12th, 2018"
Marinko Sarunic,Engineering department,1.0,2.3,40%,COOP1ST,"Oct 30th, 2011"
Marinko Sarunic,Engineering department,1.0,2.3,40%,ENSC225,"May 9th, 2011"
Marinko Sarunic,Engineering department,1.0,2.3,40%,ENSC325,"Aug 18th, 2008"
Pooya Taheri,Computer Science department,5.0,2.6,100%,CMPT120,"Aug 3rd, 2022"
Pooya Taheri,Computer Science department,5.0,2.6,100%,CMPT225,"Sep 11th, 2020"
Pooya Taheri,Computer Science department,5.0,2.6,100%,CMPT135,"Jan 1st, 2020"
Pooya Taheri,Computer Science department,5.0,2.6,100%,CMPT132,"Oct 17th, 2018"
Pooya Taheri,Computer Science department,5.0,2.6,100%,CMPT130,"Jul 8th, 2018"
Mehran Norafkan,Linguistics department,1.0,3.4,50%,PERS118,"Sep 13th, 2020"
Mehran Norafkan,Linguistics department,1.0,3.4,50%,PER118,"Jan 12th, 2017"
Mehran Norafkan,Linguistics department,1.0,3.4,50%,LING,"Apr 23rd, 2014"
Anisef Aubie,Not Specified department,5.0,2,100%,STATS203,"Oct 2nd, 2020"
Anisef Aubie,Not Specified department,5.0,2,100%,STAT203,"Jan 4th, 2018"
Anisef Aubie,Not Specified department,5.0,2,100%,MATH157,"Aug 30th, 2017"
Anisef Aubie,Not Specified department,5.0,2,100%,MATH151,"Aug 4th, 2016"
Timothy Paulson,History department,5.0,4,50%,HIST132,"Oct 13th, 2020"
Timothy Paulson,History department,5.0,4,50%,HIST112,"Nov 1st, 2019"
Colleen Pawlychka,Criminology department,1.0,4.3,29%,CRIM315,"Oct 24th, 2020"
Colleen Pawlychka,Criminology department,1.0,4.3,29%,CRIM1100,"Apr 13th, 2019"
Colleen Pawlychka,Criminology department,1.0,4.3,29%,CRIM104,"Mar 28th, 2019"
Colleen Pawlychka,Criminology department,1.0,4.3,29%,CRIM1170,"Feb 6th, 2019"
Colleen Pawlychka,Criminology department,1.0,4.3,29%,CRIM3376,"Nov 23rd, 2017"
Colleen Pawlychka,Criminology department,1.0,4.3,29%,CRIM131,"Apr 23rd, 2017"
Colleen Pawlychka,Criminology department,1.0,4.3,29%,CRIM290,"Mar 2nd, 2017"
Scott Harrison,Environmental Resources department,5.0,3,100%,REM375,"Mar 4th, 2024"
Scott Harrison,Environmental Resources department,5.0,3,100%,REM388,"Jun 20th, 2023"
Caitlin Gordon-Walker,Sociology  Anthropology department,5.0,2.9,40%,ARCH100,"Nov 15th, 2022"
Caitlin Gordon-Walker,Sociology  Anthropology department,5.0,2.9,40%,SA100W,"Nov 29th, 2016"
Caitlin Gordon-Walker,Sociology  Anthropology department,5.0,2.9,40%,SA101,"Jun 14th, 2015"
Caitlin Gordon-Walker,Sociology  Anthropology department,5.0,2.9,40%,SA100,"Apr 22nd, 2015"
Caitlin Gordon-Walker,Sociology  Anthropology department,5.0,2.9,40%,SA102W,"Mar 27th, 2015"
Tracy Yiu,Business Administration department,5.0,2.5,100%,BUS200,"Oct 29th, 2020"
George Blazenko,Business Administration department,5.0,3.5,68%,BUS312,"Oct 30th, 2020"
Ahmed Al-Rawi,Communication department,5.0,3.4,70%,CMNS201W,"Jun 28th, 2024"
Ahmed Al-Rawi,Communication department,5.0,3.4,70%,CMNS201,"Nov 2nd, 2023"
Ahmed Al-Rawi,Communication department,5.0,3.4,70%,CMNS331,"Nov 11th, 2020"
Ahmed Al-Rawi,Communication department,5.0,3.4,70%,CMNS431,"Nov 11th, 2020"
Jason Ho,Business Administration department,5.0,3.3,50%,BUS439,"Dec 15th, 2023"
Jason Ho,Business Administration department,5.0,3.3,50%,BUS441,"May 1st, 2023"
Jason Ho,Business Administration department,5.0,3.3,50%,BUS343,"Feb 5th, 2018"
Anosh Irani,Literature department,4.0,4,100%,WL330,"Nov 12th, 2020"
Anosh Irani,Literature department,4.0,4,100%,WL307W,"Dec 21st, 2019"
Dal Yong Jin,Communication department,2.0,2.8,100%,cmns315,"Apr 25th, 2024"
Dal Yong Jin,Communication department,2.0,2.8,100%,CMNS348,"Nov 21st, 2020"
Dal Yong Jin,Communication department,2.0,2.8,100%,CMNS443,"Dec 9th, 2017"
Dal Yong Jin,Communication department,2.0,2.8,100%,CMNS240,"Apr 5th, 2017"
Roger Frie,Psychology department,4.0,2.1,80%,EDUC323,"Nov 22nd, 2020"
Roger Frie,Psychology department,4.0,2.1,80%,EDU323,"Mar 25th, 2016"
Roger Frie,Psychology department,4.0,2.1,80%,PSY237,"Nov 28th, 2013"
Siyuan Yin,Communication department,5.0,2.4,100%,CMNS310,"Jul 1st, 2023"
Siyuan Yin,Communication department,5.0,2.4,100%,CMNS240,"Apr 4th, 2023"
Siyuan Yin,Communication department,5.0,2.4,100%,CMNS348,"Nov 21st, 2020"
Annette Rouleau,Education department,5.0,2,100%,EDEL316,"Dec 5th, 2020"
Annette Rouleau,Education department,5.0,2,100%,EDUC475,"Jun 16th, 2020"
Elena Caselli,Languages department,5.0,3,100%,ITA1911,"Dec 27th, 2023"
Elena Caselli,Languages department,5.0,3,100%,ITAL101,"Dec 8th, 2020"
Bryan Kinney,Criminology department,2.0,2,86%,CRIM104,"Dec 9th, 2020"
Daniel Veloso Magnino,Business Administration department,5.0,3.7,74%,BUS361,"Dec 10th, 2020"
Fiachra Knox,Mathematics department,3.0,4.1,34%,MATH251,"Dec 14th, 2020"
Fiachra Knox,Mathematics department,3.0,4.1,34%,MATH100,"Jul 22nd, 2015"
Fiachra Knox,Mathematics department,3.0,4.1,34%,100,"Jul 14th, 2015"
Vlad Vintila,History department,5.0,3.3,65%,ITAL100,"Dec 1st, 2023"
Vlad Vintila,History department,5.0,3.3,65%,ITAL101,"Apr 6th, 2020"
Vlad Vintila,History department,5.0,3.3,65%,ITAL390,"Dec 20th, 2018"
Vlad Vintila,History department,5.0,3.3,65%,HIST220,"Dec 12th, 2018"
Vlad Vintila,History department,5.0,3.3,65%,HIST115,"Sep 15th, 2016"
Daria Ahrensmeier,Physics department,1.0,4.3,70%,PHYS141,"May 10th, 2024"
Daria Ahrensmeier,Physics department,1.0,4.3,70%,PHYS140,"Apr 15th, 2024"
Daria Ahrensmeier,Physics department,1.0,4.3,70%,PHYS255,"Dec 23rd, 2020"
Daria Ahrensmeier,Physics department,1.0,4.3,70%,PHYS100,"Apr 26th, 2020"
Denise Oleksijczuk,Fine Arts department,5.0,3,50%,CA118,"Oct 7th, 2022"
Denise Oleksijczuk,Fine Arts department,5.0,3,50%,CA117,"Dec 26th, 2020"
Denise Oleksijczuk,Fine Arts department,5.0,3,50%,FPA312,"Apr 19th, 2017"
Denise Oleksijczuk,Fine Arts department,5.0,3,50%,210,"May 19th, 2013"
Denise Oleksijczuk,Fine Arts department,5.0,3,50%,FPA414,"Mar 31st, 2013"
Denise Oleksijczuk,Fine Arts department,5.0,3,50%,FPA210,"Jan 12th, 2013"
Denise Oleksijczuk,Fine Arts department,5.0,3,50%,FPA417,"Jun 24th, 2010"
Denise Oleksijczuk,Fine Arts department,5.0,3,50%,FPA167,"Jul 22nd, 2008"
Denise Oleksijczuk,Fine Arts department,5.0,3,50%,FPA187,"Jul 26th, 2007"
Denise Oleksijczuk,Fine Arts department,5.0,3,50%,FPASECT,"Jun 15th, 2007"
Denise Oleksijczuk,Fine Arts department,5.0,3,50%,FPA168,"Mar 15th, 2006"
Denise Oleksijczuk,Fine Arts department,5.0,3,50%,ARTHISTORIES,"Feb 19th, 2006"
Denise Oleksijczuk,Fine Arts department,5.0,3,50%,ARTHISTORY,"Oct 8th, 2005"
Denise Oleksijczuk,Fine Arts department,5.0,3,50%,168,"Jun 12th, 2005"
Deirdre Morgan,Music department,5.0,3,50%,MUSIC2020,"Dec 30th, 2020"
Deirdre Morgan,Music department,5.0,3,50%,CA341,"Nov 30th, 2018"
Nathaniel Payne,Business Administration department,1.0,3.8,25%,BUS232,"Dec 31st, 2020"
Olivia Ha,Criminology department,2.0,2.3,75%,CRIM316,"Dec 8th, 2020"
Olivia Ha,Criminology department,2.0,2.3,75%,CRIM414,"May 28th, 2020"
Jeremy Venditti,Geography department,4.0,2.9,67%,GEOG213,"Dec 31st, 2020"
Jeremy Venditti,Geography department,4.0,2.9,67%,213,"Dec 4th, 2014"
Jeremy Venditti,Geography department,4.0,2.9,67%,GEOMORPH,"Nov 28th, 2014"
Jeremy Venditti,Geography department,4.0,2.9,67%,GEOG214,"Dec 27th, 2010"
Jeremy Venditti,Geography department,4.0,2.9,67%,GEOGGRAD,"May 9th, 2010"
Jeremy Venditti,Geography department,4.0,2.9,67%,GEO213,"Dec 2nd, 2008"
Aaron Danielson,Statistics department,2.0,4,0%,STAT310,"Jan 2nd, 2021"
Sonya Sabet-Rasekh,Labor Studies department,5.0,2.8,100%,LBST309,"Apr 22nd, 2023"
Sonya Sabet-Rasekh,Labor Studies department,5.0,2.8,100%,LBST313,"Jan 4th, 2021"
Heesoon Bai,Education department,3.0,1.9,100%,EDU230,"Oct 22nd, 2022"
Heesoon Bai,Education department,3.0,1.9,100%,EDUC230,"Aug 15th, 2019"
Heesoon Bai,Education department,3.0,1.9,100%,EDUC833,"Oct 12th, 2017"
Heesoon Bai,Education department,3.0,1.9,100%,EDUC327,"Jun 24th, 2016"
Heesoon Bai,Education department,3.0,1.9,100%,833,"Oct 23rd, 2015"
Heesoon Bai,Education department,3.0,1.9,100%,EDUC100W,"Aug 2nd, 2014"
Heesoon Bai,Education department,3.0,1.9,100%,EDUC437,"Aug 18th, 2013"
Heesoon Bai,Education department,3.0,1.9,100%,EDPHI01,"Nov 16th, 2011"
Diana Solomon,English department,5.0,2.8,89%,103,"May 4th, 2023"
Diana Solomon,English department,5.0,2.8,89%,ENGL115W,"Sep 11th, 2022"
Diana Solomon,English department,5.0,2.8,89%,ENGL115,"Aug 13th, 2022"
Diana Solomon,English department,5.0,2.8,89%,ENG398,"Feb 4th, 2021"
Diana Solomon,English department,5.0,2.8,89%,ENGL205,"Dec 17th, 2020"
Diana Solomon,English department,5.0,2.8,89%,ENG205,"Dec 12th, 2020"
Diana Solomon,English department,5.0,2.8,89%,ENGL103W,"Dec 15th, 2018"
Diana Solomon,English department,5.0,2.8,89%,ENGL113W,"Dec 14th, 2018"
Diana Solomon,English department,5.0,2.8,89%,ENGL113,"Jan 5th, 2017"
Diana Solomon,English department,5.0,2.8,89%,ENG113,"Dec 24th, 2016"
Diana Solomon,English department,5.0,2.8,89%,ENG103W,"Dec 21st, 2016"
Diana Solomon,English department,5.0,2.8,89%,ENG486W,"Dec 6th, 2016"
Diana Solomon,English department,5.0,2.8,89%,486W,"Nov 20th, 2016"
Laurent Dobuzinskis,Political Science department,1.0,3.9,60%,POL455,"Apr 19th, 2024"
Laurent Dobuzinskis,Political Science department,1.0,3.9,60%,POL210,"Jan 9th, 2023"
Laurent Dobuzinskis,Political Science department,1.0,3.9,60%,POL314,"Sep 13th, 2022"
Laurent Dobuzinskis,Political Science department,1.0,3.9,60%,POL312,"Feb 14th, 2021"
Laurent Dobuzinskis,Political Science department,1.0,3.9,60%,POL210D100,"Jul 27th, 2018"
Laurent Dobuzinskis,Political Science department,1.0,3.9,60%,POL424,"Dec 2nd, 2009"
Felicia Rubright,Writing department,2.0,3,N/A,TCOM120,"Jul 28th, 2024"
Mikael Mokkonen,Biology department,1.0,3.4,50%,BISC422,"Mar 9th, 2021"
Mikael Mokkonen,Biology department,1.0,3.4,50%,BISC300,"Jul 28th, 2020"
Mikael Mokkonen,Biology department,1.0,3.4,50%,BISC204,"Apr 17th, 2020"
Mikael Mokkonen,Biology department,1.0,3.4,50%,BISC100,"Sep 2nd, 2019"
Mikael Mokkonen,Biology department,1.0,3.4,50%,BISC202,"Jul 13th, 2018"
Mikael Mokkonen,Biology department,1.0,3.4,50%,BISC316,"Jan 29th, 2018"
Eunice Chin,Biology department,1.0,4.1,27%,BIO111,"Mar 12th, 2021"
Eunice Chin,Biology department,1.0,4.1,27%,BISC455,"Apr 26th, 2019"
Eunice Chin,Biology department,1.0,4.1,27%,MBB321,"Apr 17th, 2019"
Eunice Chin,Biology department,1.0,4.1,27%,BISC366,"Apr 30th, 2018"
Eunice Chin,Biology department,1.0,4.1,27%,HSCI216,"Aug 3rd, 2017"
Eunice Chin,Biology department,1.0,4.1,27%,BISC101,"Feb 28th, 2017"
Byron Gates,Chemistry department,4.0,3.7,75%,CHEM316,"Apr 10th, 2021"
Byron Gates,Chemistry department,4.0,3.7,75%,CHEM371,"Mar 11th, 2018"
Byron Gates,Chemistry department,4.0,3.7,75%,CHEM215,"Apr 16th, 2009"
Genevieve Breau,Health Science department,3.0,2.8,36%,HLTC19,"Mar 31st, 2021"
Genevieve Breau,Health Science department,3.0,2.8,36%,HSCI305,"Sep 22nd, 2020"
Genevieve Breau,Health Science department,3.0,2.8,36%,HSCI130,"Aug 24th, 2020"
Genevieve Breau,Health Science department,3.0,2.8,36%,HSCI211,"Jan 23rd, 2020"
Genevieve Breau,Health Science department,3.0,2.8,36%,HCSI305,"Nov 14th, 2019"
Erik Kimbrough,Economics department,1.0,3.5,13%,ECON200,"Apr 17th, 2021"
Erik Kimbrough,Economics department,1.0,3.5,13%,ECON201,"Apr 23rd, 2018"
Erik Kimbrough,Economics department,1.0,3.5,13%,ECON828,"Aug 27th, 2016"
Erik Kimbrough,Economics department,1.0,3.5,13%,ECON383,"May 4th, 2016"
Erik Kimbrough,Economics department,1.0,3.5,13%,201,"Oct 21st, 2014"
Erik Kimbrough,Economics department,1.0,3.5,13%,ECON301,"Jul 2nd, 2013"
Sean Zwagerman,English department,1.0,3.2,69%,ENG3RDYEAR,"Apr 17th, 2021"
Sean Zwagerman,English department,1.0,3.2,69%,ENGL375,"Apr 17th, 2021"
Sean Zwagerman,English department,1.0,3.2,69%,ENGL199W,"Jan 19th, 2021"
Sean Zwagerman,English department,1.0,3.2,69%,ENG199,"Dec 24th, 2019"
Sean Zwagerman,English department,1.0,3.2,69%,ENG375,"Jul 8th, 2019"
Sean Zwagerman,English department,1.0,3.2,69%,ENGL114,"Jun 20th, 2017"
Sean Zwagerman,English department,1.0,3.2,69%,ENGL114W,"Jan 10th, 2017"
Sean Zwagerman,English department,1.0,3.2,69%,ENG114W,"Jan 6th, 2017"
Sean Zwagerman,English department,1.0,3.2,69%,ENG114,"Dec 23rd, 2016"
Sean Zwagerman,English department,1.0,3.2,69%,ENG104W,"Dec 21st, 2016"
Sean Zwagerman,English department,1.0,3.2,69%,ENG104,"Dec 15th, 2016"
Sean Zwagerman,English department,1.0,3.2,69%,ENGL144W,"Dec 15th, 2016"
Sean Zwagerman,English department,1.0,3.2,69%,114W,"Dec 15th, 2016"
Sean Zwagerman,English department,1.0,3.2,69%,ENGL104W,"Nov 22nd, 2016"
Chris Jeschelnik,Communication department,5.0,3,95%,CMN201W,"Feb 20th, 2023"
Chris Jeschelnik,Communication department,5.0,3,95%,CMNS201W,"Dec 22nd, 2022"
Chris Jeschelnik,Communication department,5.0,3,95%,CMNS226,"Apr 28th, 2019"
Chris Jeschelnik,Communication department,5.0,3,95%,CMNS201,"Mar 16th, 2018"
Chris Jeschelnik,Communication department,5.0,3,95%,CMNS387,"Dec 11th, 2017"
Chris Jeschelnik,Communication department,5.0,3,95%,CMNS428,"Jan 21st, 2017"
Chris Jeschelnik,Communication department,5.0,3,95%,CMNS260,"Dec 4th, 2016"
Jan Kietzmann,Business Administration department,3.0,3.1,43%,COM331,"Apr 9th, 2023"
Jan Kietzmann,Business Administration department,3.0,3.1,43%,BUS361,"Apr 27th, 2018"
Jan Kietzmann,Business Administration department,3.0,3.1,43%,BUS450,"Nov 7th, 2015"
Jan Kietzmann,Business Administration department,3.0,3.1,43%,BUS338,"Dec 20th, 2009"
Lindsey Freeman,Sociology  Anthropology department,1.0,3.2,67%,SA340,"Jul 21st, 2024"
Lindsey Freeman,Sociology  Anthropology department,1.0,3.2,67%,SA150,"Mar 21st, 2024"
Lindsey Freeman,Sociology  Anthropology department,1.0,3.2,67%,SA250,"Jan 2nd, 2024"
Lindsey Freeman,Sociology  Anthropology department,1.0,3.2,67%,SA366,"Dec 15th, 2022"
Lindsey Freeman,Sociology  Anthropology department,1.0,3.2,67%,SA402,"Apr 24th, 2021"
Lindsey Freeman,Sociology  Anthropology department,1.0,3.2,67%,SA364,"May 20th, 2019"
Maite Taboada,Languages department,5.0,3.3,100%,LING450,"Nov 25th, 2022"
Maite Taboada,Languages department,5.0,3.3,100%,SDA250,"Nov 2nd, 2022"
Maite Taboada,Languages department,5.0,3.3,100%,LING100,"Apr 30th, 2022"
Maite Taboada,Languages department,5.0,3.3,100%,LING482W,"Dec 1st, 2018"
Maite Taboada,Languages department,5.0,3.3,100%,LING200,"Jun 12th, 2015"
Maite Taboada,Languages department,5.0,3.3,100%,DISC107,"May 19th, 2013"
Maite Taboada,Languages department,5.0,3.3,100%,LING220,"Dec 18th, 2012"
Maite Taboada,Languages department,5.0,3.3,100%,LING222,"Feb 21st, 2006"
Jane Rogers,Mathematics department,5.0,2,100%,MTH101,"Sep 5th, 2023"
Matthew Hussey,English department,4.0,3.5,100%,ENGL306,"Apr 29th, 2021"
Matthew Hussey,English department,4.0,3.5,100%,ENGL201,"Dec 12th, 2020"
Matthew Hussey,English department,4.0,3.5,100%,ENGL300,"Oct 24th, 2019"
Matthew Hussey,English department,4.0,3.5,100%,ENGL400W,"Dec 1st, 2018"
Matthew Hussey,English department,4.0,3.5,100%,ENGL114,"Jan 16th, 2018"
Kylie Reale,Criminology department,1.0,3.4,60%,CRIM101,"Apr 29th, 2021"
Kylie Reale,Criminology department,1.0,3.4,60%,CRIM316,"Jan 16th, 2018"
Kylie Reale,Criminology department,1.0,3.4,60%,CRIM320,"Oct 19th, 2016"
Xiaoting Sun,Economics department,5.0,3.8,50%,ECON333,"Apr 20th, 2023"
John Irwin,Geography department,1.0,2.9,20%,GEO389W,"May 1st, 2021"
John Irwin,Geography department,1.0,2.9,20%,GEOG389W,"Apr 23rd, 2021"
John Irwin,Geography department,1.0,2.9,20%,GEOG424,"Aug 13th, 2020"
John Irwin,Geography department,1.0,2.9,20%,GEOG322,"Aug 6th, 2019"
John Irwin,Geography department,1.0,2.9,20%,GEOG221,"Dec 16th, 2017"
John Irwin,Geography department,1.0,2.9,20%,GEOG102,"Aug 27th, 2017"
John Irwin,Geography department,1.0,2.9,20%,GEO100,"Aug 21st, 2017"
John Irwin,Geography department,1.0,2.9,20%,GEOG2250,"Aug 18th, 2017"
Oliver Schulte,Computer Science department,1.0,3,59%,CMPT420,"Apr 12th, 2024"
Oliver Schulte,Computer Science department,1.0,3,59%,CMPT726,"Oct 1st, 2023"
Oliver Schulte,Computer Science department,1.0,3,59%,CMPT320,"May 11th, 2022"
Oliver Schulte,Computer Science department,1.0,3,59%,CMPT310,"May 3rd, 2021"
Oliver Schulte,Computer Science department,1.0,3,59%,CMPT354,"Apr 28th, 2017"
Oliver Schulte,Computer Science department,1.0,3,59%,CMPT880,"Nov 5th, 2016"
Geoff Mann,Geography department,5.0,2.6,100%,GEOG321,"Apr 21st, 2022"
Geoff Mann,Geography department,5.0,2.6,100%,GEOG100,"Mar 25th, 2019"
Geoff Mann,Geography department,5.0,2.6,100%,GEO100,"Sep 14th, 2018"
Geoff Mann,Geography department,5.0,2.6,100%,GEOG221,"Sep 7th, 2017"
Geoff Mann,Geography department,5.0,2.6,100%,GEOG389,"Apr 7th, 2011"
Geoff Mann,Geography department,5.0,2.6,100%,GEO221,"Dec 13th, 2010"
Yaser Sattari,Economics department,4.0,3.6,80%,ECON105,"May 17th, 2021"
Caroline Pacheco,Education department,1.0,4,0%,EDUC159,"May 3rd, 2022"
Caroline Pacheco,Education department,1.0,4,0%,EDUC347,"May 29th, 2021"
Caroline Pacheco,Education department,1.0,4,0%,EDUC474,"Apr 8th, 2021"
Jody Baker,Communication department,5.0,2.8,90%,CMNS223W,"Nov 23rd, 2022"
Jody Baker,Communication department,5.0,2.8,90%,CMNS323W,"Jul 12th, 2021"
